ChEMBL ID,Smiles,Canonical_Smiles,bioactivity_class,pKi
CHEMBL213880,C[C@H]1C2Cc3ccc(C(=O)NCc4ccccc4)cc3[C@@]1(C)CCN2CC1CC1,C[C@H]1C2Cc3c([C@@]1(C)CCN2CC1CC1)cc(cc3)C(=O)NCc1ccccc1,active,6.677780705
CHEMBL575647,CC(C)(CCCCCCC(C)(C)C(=O)Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3)C(=O)OCc1ccccc1,O=C(C(CCCCCCC(C(=O)OCc1ccccc1)(C)C)(C)C)Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CC1CCC1,active,6.677780705
CHEMBL1921845,NC(=O)c1ccc(Oc2ccc(CN3CCC[C@H]3c3cccc(F)c3)cc2)c(F)c1,Fc1cccc(c1)[C@@H]1CCCN1Cc1ccc(cc1)Oc1ccc(cc1F)C(=O)N,active,6.675717545
CHEMBL4113804,COc1ccc2c3c1O[C@@H]1[C@]34CCN(CC3CC3)[C@H](C2)[C@]42CC[C@@]1(OC)[C@@H](COc1ccc(-n3ccnc3)cc1)C2,COc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@@]24CC[C@@]1(OC)[C@H](C2)COc1ccc(cc1)n1ccnc1)CC1CC1,active,6.675717545
CHEMBL430441,CC[C@@]12CCN(C)C[C@@H]1Oc1ccc(O)cc12,CC[C@@]12CCN(C[C@@H]1Oc1c2cc(O)cc1)C,active,6.673664139
CHEMBL4744531,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H]1Cc2ccccc2CN(CCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)O)C(C)(C)C)C1=O,NCCCC[C@@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@@H](C(C)(C)C)C(=O)N[C@H](C(=O)O)CC(C)C)Cc1ccc(cc1)O)CCCCN)NC(=O)CCN1Cc2ccccc2C[C@@H](C1=O)NC(=O)[C@H](NC(=O)[C@H](Cc1c(C)cc(cc1C)O)N)CCCNC(=N)N,active,6.671620397
CHEMBL238280,N=C(N)c1ccc(Oc2ccc(CNCCc3ccccc3)cc2)nc1,NC(=N)c1ccc(nc1)Oc1ccc(cc1)CNCCc1ccccc1,active,6.668167956
CHEMBL199289,COc1cccc(Cn2ccnc2C2(c3ccccc3)CCN(C(=O)Nc3ccccc3)CC2)c1,COc1cccc(c1)Cn1ccnc1C1(CCN(CC1)C(=O)Nc1ccccc1)c1ccccc1,active,6.663540266
CHEMBL2112347,CC(C)[C@H]1CC[C@@H](N2CCC3(CC2)[C@@H]2CN(c4ccccc4)C[C@@H]2CN3c2ccccc2)CC1,CC([C@@H]1CC[C@@H](CC1)N1CCC2(CC1)[C@@H]1CN(C[C@@H]1CN2c1ccccc1)c1ccccc1)C,active,6.659952682
CHEMBL354322,C[C@H]1C2Cc3ccc(N=C(c4ccccc4)c4ccccc4)cc3[C@@]1(C)CCN2CC1CC1,C[C@H]1C2Cc3c([C@@]1(C)CCN2CC1CC1)cc(cc3)N=C(c1ccccc1)c1ccccc1,active,6.657577319
CHEMBL337341,C[C@H]1CN(Cc2ccc3ccccc3n2)CC[C@@]1(C)c1cccc(C(N)=O)c1,C[C@H]1CN(CC[C@@]1(C)c1cccc(c1)C(=O)N)Cc1ccc2c(n1)cccc2,active,6.657577319
CHEMBL461227,CC(C)=CCN1CC[C@@]2(C)c3cc(C(N)=O)ccc3C[C@@H]1[C@@H]2C,CC(=CCN1CC[C@@]2([C@H]([C@H]1Cc1c2cc(cc1)C(=O)N)C)C)C,active,6.657577319
CHEMBL1766042,CC(=O)Nc1nc2cc3c(cc2s1)C[C@@H]1[C@@H]2CCCC[C@]32CCN1CCCF,FCCCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc3c(c1)sc(n3)NC(=O)C)CCCC2,active,6.657577319
CHEMBL219012,C[C@H]1[C@@H]2CCCCN2CC[C@@]1(C)c1cccc(O)c1,Oc1cccc(c1)[C@]1(C)CCN2[C@H]([C@@H]1C)CCCC2,active,6.657577319
CHEMBL375803,C[C@H]1CN2CCN(Cc3ccc(O)cc3)C[C@H]2C[C@@]1(C)c1cccc(O)c1,Oc1ccc(cc1)CN1CCN2[C@@H](C1)C[C@@]([C@H](C2)C)(C)c1cccc(c1)O,active,6.657577319
CHEMBL494614,C[C@H]1C2Cc3ccc(C(N)=O)c([N+](=O)[O-])c3[C@@]1(C)CCN2CC1CC1,C[C@H]1C2Cc3c([C@@]1(C)CCN2CC1CC1)c([N+](=O)[O-])c(cc3)C(=O)N,active,6.657577319
CHEMBL3264440,C[C@H]1CN(CCCOC(=O)[C@H]2Cc3ccc(O)cc3CN2)CC[C@@]1(C)c1cccc(O)c1,Oc1ccc2c(c1)CN[C@H](C2)C(=O)OCCCN1CC[C@@]([C@H](C1)C)(C)c1cccc(c1)O,active,6.655607726
CHEMBL3144471,CC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H](CC1CCCCC1)C(=O)N[C@H]1CC[C@@H]2SC[C@@H](C(=O)N[C@H](CCCN=C(N)N)C(=O)NC(Cc3ccc(Cl)cc3)C(N)=O)N2C1=O,CC(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H]1CC[C@H]2N(C1=O)[C@@H](CS2)C(=O)N[C@@H](C(=O)NC(C(=O)N)Cc1ccc(cc1)Cl)CCCN=C(N)N)CC1CCCCC1)CCCN=C(N)N,active,6.653647026
CHEMBL358403,CC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@H]1CC[C@@H]2SC[C@H](C(=O)N[C@H](CCCN=C(N)N)C(=O)NC(Cc3ccc(Cl)cc3)C(N)=O)N2C1=O,CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H]1CC[C@H]2N(C1=O)[C@H](CS2)C(=O)N[C@@H](C(=O)NC(C(=O)N)Cc1ccc(cc1)Cl)CCCN=C(N)N)CC1CCCCC1)CCCN=C(N)N,active,6.653647026
CHEMBL3330683,COC(=O)[C@@H]1C[C@H](OC(=O)/C=C/c2ccsc2)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C,COC(=O)[C@@H]1C[C@H](OC(=O)/C=C/c2ccsc2)C(=O)[C@H]2[C@@]1(C)CC[C@@H]1[C@]2(C)C[C@H](OC1=O)c1ccoc1,active,6.64168436
CHEMBL110823,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CN1CN(C(=O)[C@@H](N)Cc2ccc(O)cc2)CC1=O)C(N)=O,Oc1ccc(cc1)C[C@@H](C(=O)N1CC(=O)N(C1)CC(=O)N[C@H](C(=O)N[C@H](C(=O)N)CC(C)C)Cc1ccccc1)N,active,6.640164518
CHEMBL3409107,Oc1ccc2c(c1)[C@]1(CCCc3ccccc3)CCN(CCc3ccccc3C(F)(F)F)C[C@@H]1O2,Oc1ccc2c(c1)[C@]1(CCCc3ccccc3)CCN(C[C@@H]1O2)CCc1ccccc1C(F)(F)F,active,6.640164518
CHEMBL4166622,N[C@@H](Cc1ccc(O)cc1)C(=O)N1Cc2ccccc2CC1C(=O)O,OC(=O)C1Cc2ccccc2CN1C(=O)[C@H](Cc1ccc(cc1)O)N,active,6.638272164
CHEMBL4163178,N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](Cc1cccc2ccccc12)C(=O)NCC(=O)NCCC(=O)NCCCCCC(=O)NCCC(=O)NCCCC[C@@H](NC(=O)CCNC(=O)CCCCCNC(=O)CNC(=O)CNC(=O)[C@H]1Cc2ccccc2CN1C(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O,O=C(CCNC(=O)CCCCCNC(=O)CCNC(=O)CNC(=O)[C@@H](Cc1cccc2c1cccc2)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccc(cc1)O)N)Cc1ccccc1)NCCCC[C@H](C(=O)O)NC(=O)CCNC(=O)CCCCCNC(=O)CNC(=O)CNC(=O)[C@H]1Cc2ccccc2CN1C(=O)[C@H](Cc1ccc(cc1)O)N,active,6.638272164
CHEMBL2048769,Oc1cccc(CNc2ccc3c(c2)[C@@]24CCCC[C@H]2[C@@H](C3)N(CC2CCC2)CC4)c1,Oc1cccc(c1)CNc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CC1CCC1,active,6.638272164
CHEMBL390866,Nc1nc2cc3c(cc2s1)C[C@@H]1[C@@H]2CCCC[C@]32CCN1CC1CCC1,Nc1sc2c(n1)cc1c(c2)C[C@@H]2[C@H]3[C@@]1(CCCC3)CCN2CC1CCC1,active,6.638272164
CHEMBL1161412,Cc1cc(O)cc(C)c1C[C@H](N)[C@@H](O)C/C=C/[C@@H](O)[C@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,O=C([C@H]([C@@H](/C=C/C[C@@H]([C@H](Cc1c(C)cc(cc1C)O)N)O)O)Cc1ccccc1)N[C@H](C(=O)N)Cc1ccccc1,active,6.638272164
CHEMBL377340,CC(C)(C)c1cccc(-c2nncn2-c2cccc(O)c2)c1,Oc1cccc(c1)n1cnnc1c1cccc(c1)C(C)(C)C,active,6.638272164
CHEMBL190785,COC(=O)[C@@H]1C[C@H](OC(=O)Nc2ccccc2)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C,COC(=O)[C@@H]1C[C@H](OC(=O)Nc2ccccc2)C(=O)[C@H]2[C@@]1(C)CC[C@@H]1[C@]2(C)C[C@H](OC1=O)c1ccoc1,active,6.638272164
CHEMBL237718,CC(C)CCN1CCCc2cc(Oc3ccc(C(N)=O)cn3)ccc2C1,CC(CCN1CCCc2c(C1)ccc(c2)Oc1ccc(cn1)C(=O)N)C,active,6.633577043
CHEMBL437949,C=C1[C@@H]2CCC[C@]1(c1cccc(O)c1)CCN2CCc1ccccc1,Oc1cccc(c1)[C@@]12CCC[C@@H](C2=C)N(CC1)CCc1ccccc1,active,6.630784143
CHEMBL228848,CCc1ccccc1C(c1ccccc1)N1CCC(O)(c2ccccc2)CC1,CCc1ccccc1C(c1ccccc1)N1CCC(CC1)(O)c1ccccc1,active,6.625251654
CHEMBL192718,CN(C(=O)Cc1ccc(CCCNS(C)(=O)=O)cc1)[C@H](CN1CC[C@H](O)C1)c1ccccc1,O[C@H]1CCN(C1)C[C@@H](N(C(=O)Cc1ccc(cc1)CCCNS(=O)(=O)C)C)c1ccccc1,active,6.623423043
CHEMBL237934,CC(C)CCCCN1CCCc2cc(Oc3ccc(C(N)=O)cn3)ccc2C1,CC(CCCCN1CCCc2c(C1)ccc(c2)Oc1ccc(cn1)C(=O)N)C,active,6.620150821
CHEMBL168409,C[C@H]1C2Cc3ccc(Nc4ccncc4)cc3[C@@]1(C)CCN2CC1CC1,C[C@H]1C2Cc3c([C@@]1(C)CCN2CC1CC1)cc(cc3)Nc1ccncc1,active,6.619788758
CHEMBL283432,COCN1CN(c2ccccc2)C2(CCN(C3CCc4cccc(Cl)c4C3)CC2)C1=O,COCN1CN(C2(C1=O)CCN(CC2)C1CCc2c(C1)c(Cl)ccc2)c1ccccc1,active,6.619788758
CHEMBL219495,C[C@H]1CN2CCN(CCc3ccccc3)C[C@H]2C[C@@]1(C)c1cccc(O)c1,Oc1cccc(c1)[C@]1(C)C[C@@H]2CN(CCN2C[C@@H]1C)CCc1ccccc1,active,6.619788758
CHEMBL895,O[C@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CCC2)ccc1O)O,O[C@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CCC2)ccc1O)O,active,6.619788758
CHEMBL261048,CN1CC[C@]23c4c5cccc4O[C@H]2CCC[C@H]3[C@H]1C5,CN1CC[C@@]23[C@@H]4[C@H]1Cc1c3c(O[C@H]2CCC4)ccc1,active,6.617982957
CHEMBL217790,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(NC(=O)/C=C/Cc5ccc(Cl)cc5)[C@@H](C2)N(CC2CC2)CC[C@]314,COc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@@]4(CCC1=O)NC(=O)/C=C/Cc1ccc(cc1)Cl)CC1CC1,active,6.616184634
CHEMBL2113297,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC(=O)/C=C/c4ccc(C)cc4)[C@@H](C2)N(C)CC[C@]315,COc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@@]24CC[C@]1(OC)[C@H](C2)CNC(=O)/C=C/c1ccc(cc1)C)C,active,6.609064893
CHEMBL170384,C[C@H]1C2Cc3cc4cc[nH]c4cc3[C@@]1(C)CCN2CC1CC1,C[C@H]1C2Cc3c([C@@]1(C)CCN2CC1CC1)cc1c(c3)cc[nH]1,active,6.602059991
CHEMBL55392,C[C@H]1C2Cc3ccc(N4CCN(C)CC4)cc3[C@@]1(C)CCN2CC1CC1,CN1CCN(CC1)c1ccc2c(c1)[C@@]1(C)CCN(C(C2)[C@@H]1C)CC1CC1,active,6.602059991
CHEMBL265595,CCCC[C@@H](C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O)N(C)C(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](N)CC(=O)O,CCCC[C@H](N(C(=O)[C@H](Cc1c[nH]c2c1cccc2)NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)N)Cc1ccc(cc1)O)Cc1ccccc1)C)C(=O)N[C@H](C(=O)N[C@H](C(=O)N)Cc1ccccc1)CC(=O)O,active,6.602059991
CHEMBL281274,C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)C4CC5=CC=CC6=C5C4=CC=C6,O=C1NCN(C21CCN(CC2)C1Cc2c3c1cccc3ccc2)c1ccccc1,active,6.602059991
CHEMBL4174537,NCCCC[C@@H](NC(=O)CCCNC(=O)CNC(=O)[C@H]1Cc2ccccc2CN1C(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O,NCCCC[C@H](C(=O)O)NC(=O)CCCNC(=O)CNC(=O)[C@H]1Cc2ccccc2CN1C(=O)[C@H](Cc1ccc(cc1)O)N,active,6.602059991
CHEMBL407057,CCCC[C@@H](C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O)N(C)C(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](N)CC(=O)O,CCCC[C@H](N(C(=O)[C@H](Cc1c[nH]c2c1cccc2)NC(=O)CNC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)N)Cc1ccc(cc1)O)Cc1ccccc1)C)C(=O)N[C@H](C(=O)N[C@H](C(=O)N)Cc1ccccc1)CC(=O)O,active,6.602059991
CHEMBL2408018,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N1Cc2ccccc2C[C@@H]1C(=O)N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCC(Cn2cncn2)(C2CCCCC2)CC1,Clc1ccc(cc1)C[C@H](C(=O)N1CCC(CC1)(Cn1ncnc1)C1CCCCC1)NC(=O)[C@H]1Cc2ccccc2CN1C(=O)[C@H](Cc1c(C)cc(cc1C)O)N,active,6.602059991
CHEMBL572216,O=C(Nc1ccc(I)cc1)Nc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3,O=C(Nc1ccc(cc1)I)Nc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CC1CCC1,active,6.602059991
CHEMBL1921841,NC(=O)c1ccc(Oc2ccc(CN3CCCC3c3cccnc3)cc2)c(Cl)c1,NC(=O)c1ccc(c(c1)Cl)Oc1ccc(cc1)CN1CCCC1c1cccnc1,active,6.600326279
CHEMBL3397594,CC(C)[C@@H](CN1CC[C@@](C)(c2cccc(O)c2)[C@@H](C)C1)NC(=O)[C@H]1Cc2ccc(O)cc2CN1CCCF,FCCCN1Cc2cc(O)ccc2C[C@@H]1C(=O)N[C@@H](C(C)C)CN1CC[C@@]([C@H](C1)C)(C)c1cccc(c1)O,active,6.594824454
CHEMBL4634007,Oc1ccc2c3c1O[C@H]1c4ncc(-c5cn[nH]c5)cc4C[C@@]4(OCCCc5ccccc5)[C@@H](C2)N(CC2CC2)CC[C@]314,Oc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@]4(OCCCc2ccccc2)Cc2c1ncc(c2)c1c[nH]nc1)CC1CC1,active,6.590066877
CHEMBL1650845,OCC1(N2CCC(n3c(N4CC5CN(Cc6ccccc6)CC5C4)nc4ccccc43)CC2)CCCCCCC1,OCC1(CCCCCCC1)N1CCC(CC1)n1c(nc2c1cccc2)N1CC2C(C1)CN(C2)Cc1ccccc1,active,6.588380294
CHEMBL48241,O=C1c2ccc(O)cc2[C@@]23CCCC[C@H]2[C@@H]1N(CC1CCC1)CC3,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2=O)N(CC1)CC1CCC1,active,6.585026652
CHEMBL4299466,CC(C)C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)N(C)C(=O)CNC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,CC(C[C@@H](C(=O)N[C@H](C(=O)NCc1cc(cc(c1)C(F)(F)F)C(F)(F)F)Cc1c[nH]c2c1cccc2)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N(C(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(cc1)O)N)C)C)Cc1ccccc1)C,active,6.585026652
CHEMBL2048762,COc1ccc(CNc2ccc3c(c2)[C@@]24CCCC[C@H]2[C@@H](C3)N(CC2CCC2)CC4)cc1,COc1ccc(cc1)CNc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CC1CCC1,active,6.585026652
CHEMBL318957,C=C(C)CN1CCC23c4c5ccc(OC)c4O[C@H]2c2ncc(-c4ccc(Cl)cc4)cc2C[C@@]3(O)C1C5,COc1ccc2c3c1O[C@@H]1C43CCN(C(C2)[C@]4(O)Cc2c1ncc(c2)c1ccc(cc1)Cl)CC(=C)C,active,6.585026652
CHEMBL2418730,C[C@H]1C[C@H]2C[C@](c3cccc(O)c3)(CCN2CCc2ccccc2)C1,C[C@H]1C[C@H]2C[C@@](C1)(CCN2CCc1ccccc1)c1cccc(c1)O,active,6.585026652
CHEMBL3809323,CN(C)C[C@H]1CCc2cc(-c3ccccc3OC(F)(F)F)ccc2[C@]1(O)c1cccc(O)c1,CN(C[C@H]1CCc2c([C@]1(O)c1cccc(c1)O)ccc(c2)c1ccccc1OC(F)(F)F)C,active,6.585026652
CHEMBL390480,CCC(=O)N(c1ccccc1)C1CCN(C(=O)[C@@H](N)[C@H](C)c2c(C)cc(O)cc2C)CC1,CCC(=O)N(c1ccccc1)C1CCN(CC1)C(=O)[C@H]([C@@H](c1c(C)cc(cc1C)O)C)N,active,6.585026652
CHEMBL201480,C[C@H]1CN(CCc2ccccc2)[C@H](c2ccccc2)C[C@@]1(C)c1cccc(O)c1,Oc1cccc(c1)[C@]1(C)C[C@@H](c2ccccc2)N(C[C@@H]1C)CCc1ccccc1,active,6.585026652
CHEMBL373446,C[C@H]1CN2CCN(Cc3cccs3)C[C@H]2C[C@@]1(C)c1cccc(O)c1,Oc1cccc(c1)[C@]1(C)C[C@@H]2CN(CCN2C[C@@H]1C)Cc1cccs1,active,6.585026652
CHEMBL471049,CN1CC[C@]23c4c5ccc(C(N)=O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,O=C1CC[C@@H]2[C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)C)ccc1C(=O)N,active,6.585026652
CHEMBL41946,COc1cccc(CN2CCC[C@@H]2C/N=C(\S)N2Cc3ccccc3C[C@H]2CNC(=O)Nc2ccccc2)c1O,COc1cccc(c1O)CN1CCC[C@@H]1C/N=C(/N1Cc2ccccc2C[C@H]1CNC(=O)Nc1ccccc1)\S,active,6.580044252
CHEMBL4237854,COc1ccc2c3c1O[C@H]1[C@@]4(OC)CC[C@@]5(C[C@]4(C)OC(=O)C(C)C)[C@@H](C2)N(CC2CC2)CC[C@]315,COc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@@]24CC[C@@]1(OC)[C@@](C2)(C)OC(=O)C(C)C)CC1CC1,active,6.57856061
CHEMBL3139319,CCN[C@H]1C[C@H]2C[C@@](c3cccc(O)c3)(C1)[C@H](C)CN2CCCc1ccccc1,CCN[C@H]1C[C@H]2C[C@@](C1)([C@@H](CN2CCCc1ccccc1)C)c1cccc(c1)O,active,6.578396073
CHEMBL3217051,CCN[C@H]1C[C@H]2C[C@@](c3cccc(O)c3)(C1)[C@H](C)CN2CCCc1ccccc1,CCN[C@H]1C[C@H]2C[C@@](C1)([C@@H](CN2CCCc1ccccc1)C)c1cccc(c1)O,active,6.578396073
CHEMBL4069892,Cc1cc(C)cc(C2CCCN2Cc2ccc(Oc3ccc(C(N)=O)cc3)c(F)c2)c1,Cc1cc(C)cc(c1)C1CCCN1Cc1ccc(c(c1)F)Oc1ccc(cc1)C(=O)N,active,6.574139855
CHEMBL557937,CN1CC[C@]23Cc4c(c5ccccc5n4C)C[C@]2(Cc2ccc(O)cc23)C1,Oc1ccc2c(c1)[C@@]13CCN(C[C@@]3(C2)Cc2c(C1)n(C)c1c2cccc1)C,active,6.571865206
CHEMBL437372,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)NCCCc1nc(C)c(C)[nH]c1=O,O=C([C@H](Cc1c(C)cc(cc1C)O)N)NCCCc1nc(C)c([nH]c1=O)C,active,6.569602409
CHEMBL4110312,COCCOCCOCCOCCOCCOc1ccc2c3c1O[C@@H]1[C@]34CCN(CC3CC3)[C@H](C2)[C@]42CC[C@@]1(OC)[C@@H](COCc1ccccc1)C2,COCCOCCOCCOCCOCCOc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@@]24CC[C@@]1(OC)[C@H](C2)COCc1ccccc1)CC1CC1,active,6.569280112
CHEMBL138036,C[C@H]1CN(CCc2ccccc2)CC[C@@]1(C)c1cccc(CO)c1,OCc1cccc(c1)[C@]1(C)CCN(C[C@@H]1C)CCc1ccccc1,active,6.568636236
CHEMBL334898,C[C@H]1C2CCCC1(c1cccc(O)c1)CCN2CCc1ccccc1,Oc1cccc(c1)C12CCCC([C@@H]2C)N(CC1)CCc1ccccc1,active,6.568636236
CHEMBL4164277,N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](Cc1cccc2ccccc12)C(=O)NCC(=O)NCCCC[C@@H](NC(=O)CNC(=O)CNC(=O)[C@H]1Cc2ccccc2CN1C(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O,O=C(CNC(=O)[C@@H](Cc1cccc2c1cccc2)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccc(cc1)O)N)Cc1ccccc1)NCCCC[C@H](C(=O)O)NC(=O)CNC(=O)CNC(=O)[C@H]1Cc2ccccc2CN1C(=O)[C@H](Cc1ccc(cc1)O)N,active,6.568636236
CHEMBL471543,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(OC(=O)/C=C/c5ccc(C)cc5)[C@@H](C2)N(CC2CC2)CC[C@]314,COc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@@]4(CCC1=O)OC(=O)/C=C/c1ccc(cc1)C)CC1CC1,active,6.568636236
CHEMBL243195,CNC(=O)Nc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3,CNC(=O)Nc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CC1CCC1,active,6.568636236
CHEMBL387016,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314,COc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@]4(O)CCC1=O)CC1CC1,active,6.565431096
CHEMBL1824515,Cc1cnccc1C(=O)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,Oc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@]4(O)CC[C@H]1NC(=O)c1ccncc1C)CC1CC1,active,6.562883907
CHEMBL1852393,Cc1cnccc1C(=O)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,Oc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@]4(O)CC[C@H]1NC(=O)c1ccncc1C)CC1CC1,active,6.562883907
CHEMBL127463,CN1c2ccccc2C(c2ccccc2)=NCC1CCNC(=O)c1ccc(F)cc1,Fc1ccc(cc1)C(=O)NCCC1CN=C(c2c(N1C)cccc2)c1ccccc1,active,6.560667306
CHEMBL4758754,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H]1Cc2ccccc2CN(CCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2c(C)cc(O)cc2C)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)O)C(C)(C)C)C1=O,NCCCC[C@@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@@H](C(C)(C)C)C(=O)N[C@H](C(=O)O)CC(C)C)Cc1c(C)cc(cc1C)O)CCCCN)NC(=O)CCN1Cc2ccccc2C[C@@H](C1=O)NC(=O)[C@H](NC(=O)[C@H](Cc1c(C)cc(cc1C)O)N)CCCNC(=N)N,active,6.559090918
CHEMBL522143,O=C(N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1ccncc1,O=C(c1ccncc1)N[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,active,6.556737013
CHEMBL4106985,CO[C@]12CC[C@@]3(C[C@@H]1COCc1cc4ccccc4s1)[C@H]1Cc4ccc(OCCO)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,OCCOc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@@]24CC[C@@]1(OC)[C@H](C2)COCc1cc2c(s1)cccc2)CC1CC1,active,6.556580538
