ChEMBL ID,Smiles,Activity_Value,bioactivity_class
CHEMBL102690,CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(N)=O,3478,intermediate
CHEMBL1195301,COCCC1CC2CN3CCc4c([nH]c5ccccc45)C(C(=O)OC)(C2)C13,3500,intermediate
CHEMBL554230,COCCC1CC2CN3CCc4c([nH]c5ccccc45)C(C(=O)OC)(C2)C13,3500,intermediate
CHEMBL607048,COCC[C@H]1CC2CN3CCc4c([nH]c5ccccc45)[C@](C(=O)OC)(C2)[C@H]13,3500,intermediate
CHEMBL4084881,Oc1cccc(CCN(CCc2ccccc2)C2CCC2)c1,3539,intermediate
CHEMBL4116756,Oc1cccc(CCN(CCc2ccccc2)C2CCC2)c1,3539,intermediate
CHEMBL2418735,O=C1C[C@H]2C[C@](c3cccc(O)c3)(CCN2CCc2ccccc2)C1,3540,intermediate
CHEMBL2180641,CCCCCCN(CCc1ccccc1)CCc1cccc(O)c1,3572,intermediate
CHEMBL168625,C[C@H]1C2Cc3ccc(N4CCCCC4)cc3[C@@]1(C)CCN2CC1CC1,3600,intermediate
CHEMBL543563,C[C@H]1C2Cc3ccc(N4CCCCC4)cc3[C@@]1(C)CCN2CC1CC1,3600,intermediate
CHEMBL4107537,CCCc1cc(COC[C@H]2C[C@@]34CC[C@]2(OC)[C@@H]2Oc5c(OC)ccc6c5[C@@]23CCN(C)[C@@H]4C6)on1,3615.8,intermediate
CHEMBL199545,O=C(Nc1ccccc1)N1CCC(c2ccccc2)(c2nccn2C(=O)c2ccccc2)CC1,3696,intermediate
CHEMBL3754645,CCC(=O)N(CC1CCCCN1Cc1ccc2c(c1)CCC[C@@H]2O)c1ccc(F)c(F)c1,3700,intermediate
CHEMBL4750644,CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(C)=O)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O,3700,intermediate
CHEMBL3753293,CCC(=O)N(CC1CCCCN1Cc1ccc2c(c1)CCC[C@@H]2O)c1ccccc1,3702,intermediate
CHEMBL233955,NCc1ccccc1C1(O)CCN(C(c2ccccc2F)c2ccccc2F)CC1,3702,intermediate
CHEMBL398794,NCc1ccccc1C1(O)CCN(C(c2ccccc2)c2ccccc2Cl)CC1,3702,intermediate
CHEMBL515842,Oc1cccc2c1O[C@@H]1CC[C@H]3C[C@@]21CCN3CCc1ccccc1,3710,intermediate
CHEMBL4107210,CO[C@]12CC[C@@]3(C[C@@H]1COCc1ccccc1)[C@H]1Cc4ccc(C#N)c5c4[C@@]3(CCN1C)[C@H]2O5,3710.2,intermediate
CHEMBL1188090,CCCN(CCc1ccccc1)CCc1cccc(O)c1,3713,intermediate
CHEMBL545783,CCCN(CCc1ccccc1)CCc1cccc(O)c1,3713,intermediate
CHEMBL500122,COC(=O)[C@@H]1C[C@H](OS(=O)(=O)c2ccc(C)cc2)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C,3720,intermediate
CHEMBL229018,c1ccc(COC2(c3ccccc3)CCN(C(c3ccccc3)c3ccccc3)CC2)cc1,3741,intermediate
CHEMBL4633982,O=C(O)c1cc(-c2ccc(C3CCNCC3)cc2)cc(-c2cn(-c3ccc(C(F)(F)F)cc3)nn2)c1,3790,intermediate
CHEMBL240896,O=C1NCN(c2ccccc2)C12CCN(Cc1cccnc1)CC2,3791,intermediate
CHEMBL232477,CNCc1ccccc1C1(O)CCN(C(c2ccccc2Cl)c2ccccc2Cl)CC1,3818,intermediate
CHEMBL188920,CC1(C)c2cc(O)ccc2CCC1NCC1CC1,3830,intermediate
CHEMBL238156,CCC(CC)CN1CCCc2cc(Oc3ccc(C(N)=O)cn3)ccc2C1,3888,intermediate
CHEMBL269377,CC[C@H](C)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CCCCN)C(N)=O,3900,intermediate
CHEMBL4762413,CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(N)=O,3900,intermediate
CHEMBL106155,CCCCCCC(c1ccccc1)N1CC[C@H]1[C@H](N)c1cccc(Cl)c1,3913,intermediate
CHEMBL4114020,CC12C[C@@H]3C[C@H]1C[C@H]2C[C@H](N1[C@H]2CCC[C@@H]1C[C@H](n1c(=O)c(N4CC[C@H]4C(=O)O)nc4ccccc41)C2)C3,3920,intermediate
CHEMBL474096,CCCCNCCN1CN(c2ccccc2)C2(CCN(C3CCC(C)(C)c4ccccc43)CC2)C1=O,3948,intermediate
CHEMBL3704614,O=C(O)CO/N=C/c1nc2ccccc2n1[C@@H]1C[C@@H]2CCC[C@H](C1)N2[C@@H]1C[C@H]2CCC[C@H](C2)C1,3960,intermediate
CHEMBL498442,CCCCC(=O)O[C@H]1C[C@@H](C(=O)OC)[C@]2(C)CC[C@H]3C(=O)O[C@H](c4ccoc4)C[C@]3(C)[C@H]2C1=O,3970,intermediate
CHEMBL445332,COC(=O)[C@@H]1C[C@H](OC(=O)C)C(=O)[C@H]2[C@@]1(C)CC[C@@H]1[C@]2(C)C[C@H](OC1=O)c1cocc1,3990,intermediate
CHEMBL233749,NCc1ccccc1C1(O)CCN(C(c2ccc(Cl)cc2)c2ccc(Cl)cc2)CC1,3990,intermediate
CHEMBL3903565,C[C@H]1C[C@H]2C[C@@H](C1)C[C@H](N1[C@H]3CCC[C@@H]1C[C@H](n1c(=O)c(N4CC(CC(=O)O)C4)nc4ccccc41)C3)C2,3990,intermediate
CHEMBL188841,CN(C)C1CCc2ccc(O)cc2C1(C)C,4010,intermediate
CHEMBL379138,CCCC(=O)O[C@H]1C[C@@H](C(=O)OC)[C@]2(C)CC[C@H]3C(=O)O[C@H](c4ccoc4)C[C@]3(C)[C@H]2C1=O,4030,intermediate
CHEMBL3665423,O=c1[nH]c2ccccc2n(C2CCN(C3Cc4cccc5cccc3c45)CC2)c1=O,4050,intermediate
CHEMBL4460695,CC(C)[C@H]1CC[C@@H](N2CCC(n3cc(CNC(N)=S)c4ccccc43)CC2)CC1,4067,intermediate
CHEMBL4110440,CO[C@]12CC[C@@]3(C[C@@H]1COCc1ccccc1)[C@H]1Cc4ccc(NC(C)=O)c5c4[C@@]3(CCN1C)[C@H]2O5,4096.8,intermediate
CHEMBL386618,CC(C)C[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H]1CCNC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@H](NC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc2ccc(O)cc2)CC(=O)N1)C(=O)N[C@@H](CCCCN)C(=O)O,4100,intermediate
CHEMBL3752001,CCC(=O)N(CC1CCCCN1Cc1ccccc1)c1ccccc1,4100,intermediate
CHEMBL230145,CCCC(c1ccccc1)N1CCC(O)(c2ccccc2)CC1,4126,intermediate
CHEMBL3704646,Cn1cc(Cl)c(-c2nc3ccccc3n2[C@@H]2C[C@@H]3CCC[C@H](C2)N3[C@H]2C[C@H]3CCCC[C@H](C3)C2)n1,4170,intermediate
CHEMBL212574,Cc1[nH]c2ccc(Cl)cc2c1C1CCN(CC2CCCCCCC2)CC1,4180,intermediate
CHEMBL324505,CCCCCCCCCCN1CC[C@]2(C)c3cc(O)ccc3CC1[C@H]2C,4200,intermediate
CHEMBL498116,CCCCCC(=O)O[C@H]1C[C@@H](C(=O)OC)[C@]2(C)CC[C@H]3C(=O)O[C@H](c4ccoc4)C[C@]3(C)[C@H]2C1=O,4240,intermediate
CHEMBL582929,CC[C@]12CCN(C)C[C@H]1Oc1ccc(O)cc12,4270,intermediate
CHEMBL3923831,CO[C@H]1C=CC2C3Cc4ccc(O)c5c4[C@@]2(CCN3C)C1O5,4297,intermediate
CHEMBL3323515,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCN(Cc2ccccn2)C2CCCC(N3CCCC3)C21,4300,intermediate
CHEMBL2381584,COC(=O)CC(=O)O[C@H]1C[C@@H](C(=O)OC)[C@]2(C)CC[C@H]3C(=O)O[C@H](c4ccoc4)C[C@]3(C)[C@H]2C1=O,4320,intermediate
CHEMBL233502,OCc1ccccc1C1(O)CCN(C(c2ccccc2)c2ccccc2)CC1,4363,intermediate
CHEMBL233493,COc1ccccc1C1(O)CCN(C(c2ccccc2)c2ccccc2)CC1,4392,intermediate
CHEMBL4112289,COc1ccc2c3c1O[C@@H]1[C@]34CC[N+](C)(CC3CC3)[C@H](C2)[C@]42CC[C@@]1(OC)[C@@H](COCc1ccc(Cl)c(Cl)c1)C2,4407.9,intermediate
CHEMBL412301,COc1ccc2c3c1O[C@H]1[C@@H](OC)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314,4410,intermediate
CHEMBL228856,OC1(c2ccccc2)CCN(C(c2ccccc2)c2ccc(Br)cc2)CC1,4458,intermediate
CHEMBL3973642,O=C(O)CC1CN(c2nc3ccccc3n([C@@H]3C[C@@H]4CC[C@H](C3)N4[C@H]3C[C@H]4CCCC[C@H](C4)C3)c2=O)C1,4470,intermediate
CHEMBL3695219,O=C(O)C1CCN(c2nc3ccccc3n([C@@H]3C[C@@H]4CC[C@H](C3)N4C3CCCCCCC3)c2=O)CC1,4470,intermediate
CHEMBL3613889,CCC(=O)N(c1ccc(Cl)c(OC)c1)C1CCN(Cc2ccc3c(c2)CCC[C@H]3N)CC1,4500,intermediate
CHEMBL3614061,CCC(=O)N(c1ccc(Cl)c(OC)c1)C1CCN(Cc2ccc3c(c2)CCC[C@H]3N)CC1,4500,intermediate
CHEMBL421038,CC[C@@H]1Cc2ccc(O)cc2C(C)(C)[C@@H]1N,4507,intermediate
CHEMBL157101,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,4511,intermediate
CHEMBL408422,COc1ccc2c3c1O[C@H]1CC=C[C@H]4[C@@H](C2)N(C)CC[C@]314,4520,intermediate
CHEMBL296419,COc1ccc(cc1)CCN1CCC(CC1)Nc1nc2c(n1Cc1ccc(cc1)F)cccc2,4575,intermediate
CHEMBL2113282,O=C1[C@@H]2CCC[C@@]1(c1cccc(O)c1)CCN2CCc1ccccc1,4600,intermediate
CHEMBL2387336,O=C(NCCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1)c1ccccc1,4600,intermediate
CHEMBL4797769,CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O,4600,intermediate
CHEMBL391083,O=C1NCN(c2ccccc2)C12CCN(C(c1ccccc1)C1CCCC1)CC2,4680,intermediate
CHEMBL83,CC/C(=C(\c1ccccc1)/c1ccc(cc1)OCCN(C)C)/c1ccccc1,4702,intermediate
CHEMBL2158990,NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccc(O)cc1)NC(=O)CCC(=O)N[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,4751,intermediate
CHEMBL499169,CC(C)N(CCN1CN(c2ccccc2)C2(CCN(C(c3ccccc3Cl)c3ccccc3Cl)CC2)C1=O)C(C)C,4758,intermediate
CHEMBL515681,Oc1ccc2c(c1)[C@@]13CCN(CCc4ccccc4)[C@@H](CC[C@H]1O2)C3,4760,intermediate
CHEMBL3647958,O=C(O)c1nc2ccccc2n([C@@H]2C[C@@H]3CCC[C@H](C2)N3C2CC3CCCC(C3)C2)c1=O,4763,intermediate
CHEMBL324897,N[C@H](c1cccc(Cl)c1)[C@@H]1CCN1C(c1cccc(F)c1)c1cccc(F)c1,4787,intermediate
CHEMBL4113404,COc1ccc2c3c1O[C@@H]1[C@]34CC[N+](C)(CC3CC3)[C@H](C2)[C@]42CC[C@@]1(OC)[C@@H](COCc1ccco1)C2,4788.5,intermediate
CHEMBL191014,COC(=O)[C@@H]1C[C@H](OC(=O)c2cccnc2)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C,4820,intermediate
CHEMBL3957299,CC1(C)[C@H]2CC[C@@H](CCN3[C@H]4CCC[C@@H]3C[C@H](n3c(=O)c(N5CC[C@H]5C(=O)O)nc5ccccc53)C4)[C@@H]1C2,4860,intermediate
CHEMBL3330682,COC(=O)[C@@H]1C[C@H](OC(=O)/C=C/c2cccnc2)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C,4888,intermediate
CHEMBL3698796,O=C(O)c1ccc(CNC(=O)c2nc3ccccc3n([C@@H]3C[C@@H]4CC[C@H](C3)N4C3CCCCCCC3)c2=O)cc1,4925,intermediate
CHEMBL322717,CCCCCCC(c1ccccc1)N1CC[C@H]1[C@@H](N)c1cccc(Cl)c1,4978,intermediate
CHEMBL320582,N[C@H](c1cccc(Cl)c1)[C@@H]1CCN1C(c1ccc(Br)cc1)c1ccc(Br)cc1,4987,intermediate
CHEMBL495548,C=C(C)CN1CCC(C#N)(c2ccccc2)CC1,5000,intermediate
CHEMBL4638966,Cc1cc(C)cc(C2CCCN2Cc2ccc(Oc3ccc4c(=O)[nH]oc4c3)cc2)c1,5008,intermediate
CHEMBL110138,Cc1ccc(C(c2ccc(C)cc2)N2CC[C@H]2[C@H](N)c2cccc(Cl)c2)cc1,5011,intermediate
CHEMBL106785,N[C@H](c1cccc(Cl)c1)[C@@H]1CCN1C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,5013,intermediate
CHEMBL514489,CC(C)NCCN1CN(c2ccccc2)C2(CCN(C3CCC(C)(C)c4ccccc43)CC2)C1=O,5016,intermediate
CHEMBL472086,CCCCNCCN1CN(c2ccccc2)C2(CCN(C3CCC(C)(C)c4cc(Cl)c(Cl)cc43)CC2)C1=O,5022,intermediate
CHEMBL2205832,OC12C3C4CC5C6C4C1C6C(C53)N2Cc1ccccn1,5168,intermediate
CHEMBL3590193,Cc1ccc(S(=O)(=O)N2CCc3cc(C(=O)NCCN(Cc4ccc(Br)cc4)C(C)C)ccc3C2)cc1,5190,intermediate
CHEMBL266609,CC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@H]1CC[C@H]2SC[C@@H](C(=O)N[C@H](CCCN=C(N)N)C(=O)NC(Cc3ccc(Cl)cc3)C(N)=O)N2C1=O,5200,intermediate
CHEMBL3613888,CCC(=O)N(c1ccc(Cl)c(Cl)c1)C1CCN(Cc2ccc3c(c2)CCC[C@H]3N)CC1,5200,intermediate
CHEMBL3614060,CCC(=O)N(c1ccc(Cl)c(Cl)c1)C1CCN(Cc2ccc3c(c2)CCC[C@H]3N)CC1,5200,intermediate
CHEMBL3752127,CCC(=O)N(CC1CCCCN1Cc1ccc2c(c1)CCC[C@H]2N)c1ccccc1,5200,intermediate
CHEMBL3754245,CCC(=O)N(CC1CCCCN1Cc1ccc2c(c1)CCC[C@H]2N)c1ccccc1,5200,intermediate
CHEMBL508044,COc1cccc(OC)c1-c1cc(C(=O)N[C@@H](CC(C)C)C(=O)O)nn1-c1ccnc2cc(Cl)ccc12,5200,intermediate
CHEMBL106432,CO[C@@H]1Cc2ccc(O)cc2C(C)(C)[C@@H]1N,5216,intermediate
CHEMBL258669,CN1CC[C@]23c4c5cccc4O[C@H]2[C@@H](O)CC[C@H]3[C@H]1C5,5250,intermediate
CHEMBL4466953,Cc1cc(C[C@H](N)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)C(N)=O)cc(C)c1O,5257,intermediate
CHEMBL3704584,O=C(O)CN1CCC[C@@H]1c1nc2ccccc2n1[C@@H]1C[C@@H]2CCC[C@H](C1)N2[C@H]1C[C@H]2CCCC[C@H](C2)C1,5275,intermediate
CHEMBL412248,CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(N)=O,5320,intermediate
CHEMBL231608,OC1(c2ccccc2)CCN(C(c2ccccc2)C2CCCC2)CC1,5323,intermediate
CHEMBL472677,O=C1N(CC2CC2)CN(c2ccccc2)C12CCN(C(c1ccccc1)c1ccccc1)CC2,5412,intermediate
CHEMBL3698814,O=C(O)c1nc2ccccc2n([C@@H]2C[C@@H]3CCC[C@H](C2)N3C2/C=C\CCCCC2)c1=O,5437,intermediate
CHEMBL3665424,NC(=O)Cn1c(=O)c(=O)n(C2CCN(C3Cc4cccc5cccc3c45)CC2)c2ccccc21,5450,intermediate
CHEMBL332927,CN1CC[C@]23c4c5ccc(NCc6ccccc6)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,5500,intermediate
CHEMBL4106700,COCCOCCOCCOCCOCCOC[C@H]1C[C@@]23CC[C@]1(OC)[C@@H]1Oc4c(OC)ccc5c4[C@@]12CCN(CC1CC1)[C@@H]3C5,5530.1,intermediate
CHEMBL2334768,C=C(C(N)=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H]1CCN(C(=O)[C@@H](N)Cc2ccc(O)cc2)C1)c1ccccc1,5580,intermediate
CHEMBL391703,O=C1NCN(c2ccccc2)C12CCN(C(c1ccc(F)cc1)c1ccc(F)cc1)CC2,5598,intermediate
CHEMBL232476,OC1(c2ccccc2F)CCN(C(c2ccccc2)c2ccccc2)CC1,5610,intermediate
CHEMBL395838,OC1(c2cccc(F)c2)CCN(C(c2ccccc2)c2ccccc2)CC1,5610,intermediate
CHEMBL473884,O=C1N(CCO)CN(c2ccccc2)C12CCN(C(c1ccccc1Cl)c1ccccc1Cl)CC2,5612,intermediate
CHEMBL3704609,CONC(=N)/N=c1\[nH]c2ccccc2n1C1CCN(C2CCCCCCC2)CC1,5655,intermediate
CHEMBL119692,CNc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314,5700,intermediate
CHEMBL3612086,CCC(=O)N(c1ccc(F)c(F)c1)C1CCN(Cc2ccc3c(c2)CCC[C@H]3N)CC1,5700,intermediate
CHEMBL3614085,CCC(=O)N(c1ccc(F)c(F)c1)C1CCN(Cc2ccc3c(c2)CCC[C@H]3N)CC1,5700,intermediate
CHEMBL188411,CC1(C)c2cc(O)ccc2CCC1N(CC1CC1)CC1CC1,5770,intermediate
CHEMBL4108525,COCCOCCOCCOCCOCCOCCOCCOCCOCCO[C@H]1CC[C@@]2(O)C3Cc4ccc(O)c5c4[C@@]2(CCN3C)[C@H]1O5,5783,intermediate
CHEMBL389665,Cc1ccccc1C(c1ccccc1C)N1CCC(O)(c2ccccc2)CC1,5791,intermediate
CHEMBL1951701,Oc1cccc([C@@]23CCC[C@@H](C2)N(CCc2ccccc2)C[C@@H]3O)c1,5800,intermediate
CHEMBL3753726,CCC(=O)N(CC1CCCCN1CCc1ccccc1)c1ccccc1,5800,intermediate
CHEMBL3798200,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(C)nc(C#Cc4ccc(Cl)s4)nc31)[C@H](O)[C@@H]2O,5800,intermediate
CHEMBL2163912,C=C(C(N)=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1)c1cccc(Cl)c1,5820,intermediate
CHEMBL384227,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(N)=O,5830,intermediate
CHEMBL188805,C=CCNC1CCc2ccc(O)cc2C1(C)C,5830,intermediate
CHEMBL3330681,COC(=O)[C@@H]1C[C@H](OC(=O)/C=C/c2cc(C(F)(F)F)ccc2C(F)(F)F)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C,5871,intermediate
CHEMBL3754431,CCC(=O)N(CC1CCCCN1Cc1ccc2c(c1)CCC[C@H]2NC(C)=O)c1ccccc1,5900,intermediate
CHEMBL108995,CCCCCC(c1ccccc1)N1CC[C@H]1[C@H](N)c1cccc(Cl)c1,5958,intermediate
CHEMBL3613881,CCC(=O)N(CC1CCN(Cc2ccc3c(c2)CCC[C@H]3N)CC1)c1ccccc1,6000,intermediate
CHEMBL3614082,CCC(=O)N(CC1CCN(Cc2ccc3c(c2)CCC[C@H]3N)CC1)c1ccccc1,6000,intermediate
CHEMBL4550088,CC(C)[C@H]1CC[C@@H](N2CCC(n3cc(CN4CCC(O)CC4)c4ccccc43)CC2)CC1,6028,intermediate
CHEMBL2369365,CC[C@H](C)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H](CCCN=C(N)N)C(N)=O,6030,intermediate
CHEMBL241079,Cc1ccccc1C(c1ccccc1)N1CCC2(CC1)C(=O)NCN2c1ccccc1,6042,intermediate
CHEMBL316961,N[C@@H](c1cccc(C(F)(F)F)c1)[C@@H]1CCN1C(c1ccccc1)c1ccccc1,6088,intermediate
CHEMBL589260,CC[C@@]12CCN(CC3CC3)C[C@@H]1Oc1c(O)cccc12,6150,intermediate
CHEMBL3704645,c1ccc2c(c1)nc(-c1cc[nH]n1)n2[C@@H]1C[C@@H]2CCC[C@H](C1)N2[C@H]1C[C@H]2CCCC[C@H](C2)C1,6160,intermediate
CHEMBL4112562,COCCOCCOCCO[C@H]1CC[C@@]2(O)C3Cc4ccc(O)c5c4[C@@]2(CCN3C)[C@H]1O5,6176,intermediate
CHEMBL293485,C[C@H]1C2Cc3ccc(N(C)C=O)cc3[C@@]1(C)CCN2CC1CC1,6200,intermediate
CHEMBL2413879,CN(CCCc1ccccc1)[C@H]1CCCC[C@@H]1OCCCc1ccccc1,6200,intermediate
CHEMBL230311,CCC(=O)N(c1ccccc1)C1CCN(C(=O)CCc2ccc(OC)c(Cl)c2)CC1,6300,intermediate
CHEMBL392753,OC1(c2ccc(Cl)cc2)CCN(C(c2ccccc2)c2ccccc2)CC1,6364,intermediate
CHEMBL190461,CCCCCc1cc(O)c(c(c1)O)[C@@H]1C=C(C)CC[C@H]1C(=C)C,6400,intermediate
CHEMBL4107594,O=C(O)[C@H]1CCN1c1nc2ccccc2n([C@@H]2C[C@@H]3CCC[C@H](C2)N3[C@H]2C[C@H]3CCCC[C@H](C3)C2)c1=O,6410,intermediate
CHEMBL191180,C=CCNC(=O)O[C@H]1C[C@@H](C(=O)OC)[C@]2(C)CC[C@H]3C(=O)O[C@H](c4ccoc4)C[C@]3(C)[C@H]2C1=O,6460,intermediate
CHEMBL190902,COC(=O)[C@@H]1C[C@H](OC(=N)C(Cl)(Cl)Cl)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C,6470,intermediate
CHEMBL231048,CCC(=O)N(c1ccccc1)C1CCN(C(=O)[C@@H](N)C(c2ccccc2)c2ccccc2)CC1,6500,intermediate
CHEMBL280778,O=C1N[C@@H]2CCCC[C@H]2N1C1CCN(CC2CCCCCCC2)CC1,6532,intermediate
CHEMBL554292,COc1ccc2c(c1)[C@]13CCN(CC4CC4)C[C@@]1(C2)Cc1c([nH]c2ccccc12)C3,6650,intermediate
CHEMBL3695272,O=c1c(N2CCc3ccccc32)nc2ccccc2n1C1CCN(C2CCCCCCC2)CC1,6673,intermediate
CHEMBL370272,CCC(=O)O[C@H]1C[C@@H](C(=O)OC)[C@]2(C)CC[C@H]3C(=O)O[C@H](c4ccoc4)C[C@]3(C)[C@H]2C1=O,6690,intermediate
CHEMBL2369408,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CCCCN)C(N)=O,6760,intermediate
CHEMBL3704589,O=C(O)CN1CCCC[C@H]1c1nc2ccccc2n1[C@@H]1C[C@@H]2CCC[C@H](C1)N2[C@H]1C[C@H]2CCCC[C@H](C2)C1,6790,intermediate
CHEMBL405097,CC[C@H](C)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CCCCN)C(N)=O,6800,intermediate
CHEMBL240216,CCC(c1ccccc1)N1CCC2(CC1)C(=O)NCN2c1ccccc1,6846,intermediate
CHEMBL3616879,CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N1CC(O)CC1C(=O)NCC(=O)NC(Cc1cccs1)C(=O)N[C@@H](CO)C(=O)N1Cc2ccccc2C[C@@H]1C(=O)N1C(C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)CC2CCCCC21,6900,intermediate
CHEMBL231352,CCC(=O)N(c1ccccc1)C1CCN(C(=O)[C@@H](N)Cc2ccccc2)CC1,6900,intermediate
